Timestamp,LV_LTB_1_92.MSB1_Carpark#Apparent Power#kVA,LV_LTB_1_92.MSB1_Carpark#Block Demand Apparent Power Total#kVA,LV_LTB_1_92.MSB1_Carpark#Block Demand Current A Into the Load#A,LV_LTB_1_92.MSB1_Carpark#Block Demand Current Avg Into the Load#A,LV_LTB_1_92.MSB1_Carpark#Block Demand Current B Into the Load#A,LV_LTB_1_92.MSB1_Carpark#Block Demand Current C Into the Load#A,LV_LTB_1_92.MSB1_Carpark#Block Demand Reactive Power#kVAr,LV_LTB_1_92.MSB1_Carpark#Block Demand Real Power#kW,LV_LTB_1_92.MSB1_Carpark#Frequency#Hz,LV_LTB_1_92.MSB1_Carpark#Power Factor#%,LV_LTB_1_92.MSB1_Carpark#Reactive Power#kVAr,LV_LTB_1_92.MSB1_Carpark#Real Energy Into the Load#kWh,LV_LTB_1_92.MSB1_Carpark#Real Energy Out of the Load#kWh,LV_LTB_1_92.MSB1_Carpark#Real Power#kW,LV_LTB_1_92.MSB1_Carpark#Voltage A-B#V,LV_LTB_1_92.MSB1_Carpark#Voltage A-N#V,LV_LTB_1_92.MSB1_Carpark#Voltage B-C#V,LV_LTB_1_92.MSB1_Carpark#Voltage B-N#V,LV_LTB_1_92.MSB1_Carpark#Voltage C-A#V,LV_LTB_1_92.MSB1_Carpark#Voltage C-N#V,LV_LTB_1_92.MSB1_Main_Incomer#Apparent Power#kVA,LV_LTB_1_92.MSB1_Main_Incomer#Block Demand Apparent Power Total#kVA,LV_LTB_1_92.MSB1_Main_Incomer#Block Demand Current A Into the Load#A,LV_LTB_1_92.MSB1_Main_Incomer#Block Demand Current Avg Into the Load#A,LV_LTB_1_92.MSB1_Main_Incomer#Block Demand Current B Into the Load#A,LV_LTB_1_92.MSB1_Main_Incomer#Block Demand Current C Into the Load#A,LV_LTB_1_92.MSB1_Main_Incomer#Block Demand Reactive Power#kVAr,LV_LTB_1_92.MSB1_Main_Incomer#Block Demand Real Power#kW,LV_LTB_1_92.MSB1_Main_Incomer#Frequency#Hz,LV_LTB_1_92.MSB1_Main_Incomer#Power Factor#%,LV_LTB_1_92.MSB1_Main_Incomer#Reactive Power#kVAr,LV_LTB_1_92.MSB1_Main_Incomer#Real Energy Into the Load#kWh,LV_LTB_1_92.MSB1_Main_Incomer#Real Energy Out of the Load#kWh,LV_LTB_1_92.MSB1_Main_Incomer#Real Power#kW,LV_LTB_1_92.MSB1_Main_Incomer#Voltage A-B#V,LV_LTB_1_92.MSB1_Main_Incomer#Voltage A-N#V,LV_LTB_1_92.MSB1_Main_Incomer#Voltage B-C#V,LV_LTB_1_92.MSB1_Main_Incomer#Voltage B-N#V,LV_LTB_1_92.MSB1_Main_Incomer#Voltage C-A#V,LV_LTB_1_92.MSB1_Main_Incomer#Voltage C-N#V,LV_LTB_1_92.MSB1_Tenancy_MDB#Apparent Power#kVA,LV_LTB_1_92.MSB1_Tenancy_MDB#Block Demand Apparent Power Total#kVA,LV_LTB_1_92.MSB1_Tenancy_MDB#Block Demand Current A Into the Load#A,LV_LTB_1_92.MSB1_Tenancy_MDB#Block Demand Current Avg Into the Load#A,LV_LTB_1_92.MSB1_Tenancy_MDB#Block Demand Current B Into the Load#A,LV_LTB_1_92.MSB1_Tenancy_MDB#Block Demand Current C Into the Load#A,LV_LTB_1_92.MSB1_Tenancy_MDB#Block Demand Reactive Power#kVAr,LV_LTB_1_92.MSB1_Tenancy_MDB#Block Demand Real Power#kW,LV_LTB_1_92.MSB1_Tenancy_MDB#Frequency#Hz,LV_LTB_1_92.MSB1_Tenancy_MDB#Power Factor#%,LV_LTB_1_92.MSB1_Tenancy_MDB#Reactive Power#kVAr,LV_LTB_1_92.MSB1_Tenancy_MDB#Real Energy Into the Load#kWh,LV_LTB_1_92.MSB1_Tenancy_MDB#Real Energy Out of the Load#kWh,LV_LTB_1_92.MSB1_Tenancy_MDB#Real Power#kW,LV_LTB_1_92.MSB1_Tenancy_MDB#Voltage A-B#V,LV_LTB_1_92.MSB1_Tenancy_MDB#Voltage A-N#V,LV_LTB_1_92.MSB1_Tenancy_MDB#Voltage B-C#V,LV_LTB_1_92.MSB1_Tenancy_MDB#Voltage B-N#V,LV_LTB_1_92.MSB1_Tenancy_MDB#Voltage C-A#V,LV_LTB_1_92.MSB1_Tenancy_MDB#Voltage C-N#V,LV_LTB_2_92.MSB2_Main_Incomer#Apparent Power#kVA,LV_LTB_2_92.MSB2_Main_Incomer#Block Demand Apparent Power Total#kVA,LV_LTB_2_92.MSB2_Main_Incomer#Block Demand Current A Into the Load#A,LV_LTB_2_92.MSB2_Main_Incomer#Block Demand Current Avg Into the Load#A,LV_LTB_2_92.MSB2_Main_Incomer#Block Demand Current B Into the Load#A,LV_LTB_2_92.MSB2_Main_Incomer#Block Demand Current C Into the Load#A,LV_LTB_2_92.MSB2_Main_Incomer#Block Demand Reactive Power#kVAr,LV_LTB_2_92.MSB2_Main_Incomer#Block Demand Real Power#kW,LV_LTB_2_92.MSB2_Main_Incomer#Frequency#Hz,LV_LTB_2_92.MSB2_Main_Incomer#Power Factor#%,LV_LTB_2_92.MSB2_Main_Incomer#Reactive Power#kVAr,LV_LTB_2_92.MSB2_Main_Incomer#Real Energy Into the Load#kWh,LV_LTB_2_92.MSB2_Main_Incomer#Real Energy Out of the Load#kWh,LV_LTB_2_92.MSB2_Main_Incomer#Real Power#kW,LV_LTB_2_92.MSB2_Main_Incomer#Voltage A-B#V,LV_LTB_2_92.MSB2_Main_Incomer#Voltage A-N#V,LV_LTB_2_92.MSB2_Main_Incomer#Voltage B-C#V,LV_LTB_2_92.MSB2_Main_Incomer#Voltage B-N#V,LV_LTB_2_92.MSB2_Main_Incomer#Voltage C-A#V,LV_LTB_2_92.MSB2_Main_Incomer#Voltage C-N#V,LV_LTB_3_92.MSB3_Main_Incomer#Apparent Power#kVA,LV_LTB_3_92.MSB3_Main_Incomer#Block Demand Apparent Power Total#kVA,LV_LTB_3_92.MSB3_Main_Incomer#Block Demand Current A Into the Load#A,LV_LTB_3_92.MSB3_Main_Incomer#Block Demand Current Avg Into the Load#A,LV_LTB_3_92.MSB3_Main_Incomer#Block Demand Current B Into the Load#A,LV_LTB_3_92.MSB3_Main_Incomer#Block Demand Current C Into the Load#A,LV_LTB_3_92.MSB3_Main_Incomer#Block Demand Reactive Power#kVAr,LV_LTB_3_92.MSB3_Main_Incomer#Block Demand Real Power#kW,LV_LTB_3_92.MSB3_Main_Incomer#Frequency#Hz,LV_LTB_3_92.MSB3_Main_Incomer#Power Factor#%,LV_LTB_3_92.MSB3_Main_Incomer#Reactive Power#kVAr,LV_LTB_3_92.MSB3_Main_Incomer#Real Energy Into the Load#kWh,LV_LTB_3_92.MSB3_Main_Incomer#Real Energy Out of the Load#kWh,LV_LTB_3_92.MSB3_Main_Incomer#Real Power#kW,LV_LTB_3_92.MSB3_Main_Incomer#Voltage A-B#V,LV_LTB_3_92.MSB3_Main_Incomer#Voltage A-N#V,LV_LTB_3_92.MSB3_Main_Incomer#Voltage B-C#V,LV_LTB_3_92.MSB3_Main_Incomer#Voltage B-N#V,LV_LTB_3_92.MSB3_Main_Incomer#Voltage C-A#V,LV_LTB_3_92.MSB3_Main_Incomer#Voltage C-N#V
5/2/2020 21:30,53.01041031,49.82777023,82.27302551,69.25887299,64.47619629,61.02733231,-13.86308861,47.85995102,50.00374603,96.26129866,-14.3724575,624674.824,0,51.02485657,413.7874756,240.276062,415.2421265,239.6825256,416.8994446,241.230484,96.49706268,93.3532486,,,,,-23.10386467,90.40279388,,97.31273651,-22.22013855,770213.0625,0.135023385,93.90393066,,240.19487,,239.4874268,,241.0612946,8.770184517,6.522674561,5.740635395,9.128083229,13.8228817,7.820738316,3.356868982,5.574687481,50.08279419,84.56850052,4.881347656,296613.265,0,7.286190987,414.5314941,240.373291,415.9552612,239.6452026,417.5112,241.2132111,156.353302,158.6152802,,,,,-69.28675842,142.7378998,,89.92773438,-68.38562012,986967.625,0,140.6049805,,240.5434418,,239.6967621,,241.4166718,16.86181068,16.81956673,,,,,-15.30826855,6.923146725,,40.65392685,-15.4055109,168731.6719,0,6.854988098,,240.4748535,,239.5646667,,241.1468201
5/2/2020 21:45,49.38383484,51.5982132,84.70252991,71.68224335,67.14081573,63.20307159,-14.30130005,49.57416534,49.96455002,95.65060139,-14.27718544,624686.856,0,47.2749939,414.5487976,240.3175812,415.9766541,239.6958313,417.3933411,241.2498016,88.67449951,,,,,,,,,96.21936035,-24.15196419,770235.75,0.135023385,85.32203674,,240.4389648,,239.7330627,,241.2563171,5.113474846,6.476195335,6.3691926,9.059719086,13.08734417,7.72261095,3.423853159,5.493609905,49.97621918,79.12660241,3.138341904,296614.671,0,4.037132263,415.0950012,240.4114685,416.4292908,239.6730194,418.0125427,241.2449493,151.9749756,,,,,,,,,89.04210663,-69.16953278,987002.375,0,135.3217163,,240.8643494,,240.0960541,,241.7029724,16.90370941,,,,,,,,,40.66196442,-15.44318867,168733.3906,0,6.873380661,,240.5963287,,239.7126617,,241.2798767
5/2/2020 22:00,44.09194183,48.25342178,80.09052277,66.91507721,62.70151138,57.95317078,-14.08633518,46.15113831,49.99220657,95.22900581,-13.42383099,624698.016,0,41.99880981,415.3688049,240.656723,416.9801025,240.0982208,418.3812866,241.6351166,89.81172943,91.86273956,,,,,-23.93865395,88.64011383,,96.81135559,-22.49890327,770257.375,0.135023385,86.94795227,,240.9201355,,240.2508392,,241.777832,7.335694313,6.619830132,5.113064766,9.232643127,14.87689781,7.707978725,3.406802654,5.660328388,50.00257492,84.53310132,3.881818056,296616.013,0,6.224459648,415.802002,240.7812805,417.2381287,240.0951843,418.6757507,241.6689453,155.4312897,154.9476318,,,,,-69.10116577,138.7085114,,89.20898438,-70.23287964,987037,0,138.6586914,,240.9487915,,240.19664,,241.8166046,16.91599083,16.87195587,,,,,-15.37869072,6.904632092,,40.62093735,-15.45749474,168735.125,0,6.871434689,,240.846817,,240.0126801,,241.5616455
5/2/2020 22:15,39.70215988,42.04798889,71.65658569,58.23637772,54.22729874,48.82532883,-13.09864998,39.95427322,50.04122925,94.04480457,-12.76604939,624707.597,0,37.59374237,416.5467224,241.1245117,418.1629639,240.5873108,419.6296387,242.0184174,76.51567078,,,,,,,,,95.73429871,-22.10950279,770277.5625,0.135023385,73.25174713,,241.0720062,,240.4279785,,241.8985291,5.200509071,6.339141369,6.419035435,8.834668159,13.8763628,6.208631516,3.31789422,5.394835472,50.04697418,86.18749976,2.733072042,296617.419,0,4.424433708,416.9444275,241.1353912,418.2194214,240.4877014,419.7509155,241.9947052,162.8495331,,,,,,,,,90.29470062,-69.98488617,987072.6875,0,147.0444946,,241.7609863,,240.9677277,,242.5970612,16.99011803,,,,,,,,,40.78871155,-15.51252651,168736.8438,0,6.930050373,,241.5236359,,240.7216492,,242.1734772
5/2/2020 22:30,32.33077621,35.11185074,60.71058655,48.56959152,43.53977585,41.45837784,-11.98655701,32.99720764,50.07350159,94.29850578,-11.49886227,624715.493,0,30.2168045,414.9851074,240.5005341,416.1744995,239.8983917,417.7213745,241.2618713,85.4040451,81.44519806,,,,,-22.07907677,78.35842896,,96.97225189,-20.85647583,770296.5625,0.135023385,82.81822968,,240.6669159,,240.0001373,,241.3900299,6.652869225,6.317353249,5.350046635,8.830804825,13.52497864,7.617405415,3.097544193,5.499597073,49.9803009,83.94410014,3.569267273,296618.842,0,5.614356518,415.4483337,240.5205383,416.6047668,239.8214111,418.0748291,241.2208405,152.0783081,157.5349884,,,,,-70.07514954,141.1240845,,89.66282654,-67.33785248,987107.5625,0,136.3577118,,241.1445618,,240.3791351,,241.9601746,16.93489075,16.92326355,,,,,-15.43979836,6.902239799,,41.3095665,-15.42239571,168738.5781,0,6.9957304,,240.8901978,,240.0466461,,241.4458771
5/2/2020 22:45,36.69961548,36.06614304,61.08968735,49.95999908,44.18886185,44.60135651,-12.12740517,33.96472168,50.09367752,94.69890594,-12.26416874,624724.142,0,34.58976746,415.9002686,241.1720734,417.0501709,240.6040802,418.5574646,241.9702148,86.48226166,,,,,,,,,95.6142807,-25.33073807,770315.875,0.135023385,82.68939209,,241.6529694,,241.006134,,242.3497009,5.090322971,7.110877514,5.729670525,9.919692039,16.85086441,7.178518295,3.743463039,6.038980484,50.10032272,87.56219745,2.367052078,296620.243,0,4.506489754,416.1634216,241.2533264,417.2888489,240.6044769,418.766571,241.9887848,157.5610504,,,,,,,,,89.44858551,-70.44495392,987142.125,0,140.936142,,241.7279358,,241.0338135,,242.478714,17.05934906,,,,,,,,,39.96088791,-15.63806152,168740.2969,0,6.817067146,,241.4443054,,240.5997009,,242.0035248
5/2/2020 23:00,39.76726151,38.78084564,66.41942596,53.68357468,49.15728378,45.47381592,-12.566329,36.68733978,50.02027512,94.81570721,-12.72152901,624733.55,0,37.67755127,415.9697571,240.1665344,417.021759,239.5750275,418.53302,240.8210297,82.54932404,82.22408295,,,,,-23.32038879,78.80752563,,96.67173767,-21.11997795,770336,0.135023385,79.80187225,,240.374115,,239.663681,,240.9647522,9.218400002,6.504012585,6.162061214,9.057705879,14.02602291,6.98504591,3.370637655,5.554423809,49.93439484,85.08489728,4.942356586,296621.663,0,7.781517506,415.6266174,240.1817474,416.5360107,239.464798,418.0568848,240.756424,151.6867218,154.9604645,,,,,-68.6264267,138.9681396,,89.1272049,-68.78521729,987177.0625,0,135.1941223,,241.2060242,,240.4916534,,241.8855743,16.83005714,16.93364143,,,,,-15.46963406,6.860442638,,40.58662415,-15.38153648,168742,0,6.83075285,,240.358017,,239.5565491,,240.7943268
5/2/2020 23:15,39.71138382,39.71905518,68.48782349,55.0098381,51.03991318,45.50172043,-12.69180965,37.63669205,49.98355103,94.67520714,-12.74342537,624742.96,0,37.61115646,416.4200439,241.1878204,417.6657104,240.6642151,418.9335632,241.9203186,84.8456192,,,,,,,,,96.61806488,-21.87881851,770356.125,0.135023385,81.97619629,,241.5145874,,240.8469696,,242.1682587,6.33249712,6.426650524,5.402534485,8.940501213,14.89437294,6.5245924,3.542848825,5.351496696,50.03323364,83.40659738,3.503353119,296623.003,0,5.27513361,417.04776,241.3358459,418.1026001,240.693222,419.5113831,241.96492,149.6478119,,,,,,,,,88.86299133,-68.63223267,987210.875,0,132.9815063,,242.3775787,,241.7425079,,243.0793915,17.01079369,,,,,,,,,39.5123024,-15.62659454,168743.7188,0,6.721356392,,241.4545288,,240.7029266,,241.9212952
5/2/2020 23:30,31.84466171,35.54997635,60.90753555,49.07571411,44.27708054,42.04249954,-12.07158566,33.43070221,50.06726456,93.33529472,-11.43944359,624750.685,0,29.71904564,417.5765381,242.0075073,418.6424255,241.4447327,419.9827576,242.6567535,73.51598358,80.27785492,,,,,-22.07865715,77.14209747,,95.0202179,-22.9100914,770374.5625,0.135023385,69.8550415,,242.3267517,,241.6563416,,242.8799286,6.956380844,6.830659866,5.255012035,9.473981857,15.59962463,7.567323685,3.718939781,5.722488403,50.10193253,86.87739968,3.430041075,296624.427,0,6.051946163,418.0604553,241.9674835,419.0030823,241.283493,420.3691711,242.5509186,154.9337158,151.9285126,,,,,-69.03635406,135.3469543,,89.58112335,-68.85791016,987244.75,0,138.7913666,,242.2619781,,241.5689392,,242.8537292,17.17786598,17.02139091,,,,,-15.57914734,6.827082157,,39.85853195,-15.75435829,168745.4219,0,6.84684515,,242.2315521,,241.5002136,,242.7160187
5/2/2020 23:45,31.86716461,31.83680153,54.73602295,43.91133118,38.80327225,38.194664,-11.4162426,29.71953964,50.10787582,93.4270978,-11.45233727,624758.107,0,29.73819351,417.1881104,240.5198822,418.1086121,240.1321869,419.3231201,241.5564423,75.34914398,,,,,,,,,95.5541153,-22.21728325,770392.6875,0.135023385,71.99919891,,240.8710022,,240.4498596,,241.8562012,5.092288971,7.255889416,6.2924366,10.05569935,16.90625763,6.968392849,3.939817429,6.085116863,49.94553757,86.79670095,2.528236866,296625.961,0,4.420342445,415.3815613,240.6245728,417.0395508,240.1550446,418.0354309,241.6058044,156.0050507,,,,,,,,,89.48124695,-69.64723206,987279.25,0,139.5952606,,241.0120239,,240.5204468,,242.0282745,34.62717438,,,,,,,,,95.23878479,-10.55744648,168752.625,0,32.97849655,,240.6162109,,240.1143799,,241.5105591
6/2/2020 0:00,31.66609192,31.86182404,54.88065338,44.05617905,38.90970993,38.37817001,-11.38606262,29.75790215,50.02476883,93.30499172,-11.37541676,624765.536,0,29.55234909,416.8776245,241.347702,418.5169067,240.95224,419.5681763,242.3594208,75.77667236,75.50502014,,,,,-21.4335289,72.35427856,,95.28813934,-22.98632622,770410.75,0.135023385,72.20617676,,241.6327515,,241.108551,,242.5308228,3.875178337,6.46934557,5.023118496,8.990894318,14.27676773,7.67278862,3.486580849,5.440359592,50.07578659,91.25959873,1.586185813,296627.295,0,3.535678387,416.9656372,241.4664307,418.5275574,240.9550934,419.6741943,242.4163818,157.0303955,156.4161987,,,,,-69.32042694,140.2571716,,90.01251984,-68.40734863,987314.875,0,141.3470001,,241.1211853,,240.6739349,,242.1637268,35.26083374,34.55141449,,,,,-10.85624313,31.44765472,,95.45540619,-10.50906467,168761.1406,0,33.65837097,,241.3811493,,240.7794952,,242.2194977
6/2/2020 0:15,26.33330727,31.19702911,53.88018036,43.11758041,38.17800522,37.29445267,-11.29423618,29.0775032,49.98659515,95.35179138,-10.61242294,624772.52,0,24.10019875,416.0871582,241.0381622,417.862915,240.4872437,419.1991882,242.1949615,91.72442627,,,,,,,,,96.57646179,-23.79515076,770428.8125,0.135023385,88.584198,,241.2586975,,240.5795288,,242.2805023,11.30679321,6.388770103,5.727162361,8.937031746,13.62704468,7.456876278,3.036946297,5.613792419,49.97180176,93.36720109,4.027302742,296629.069,0,10.56524467,416.5858765,241.1410675,418.1624146,240.4622955,419.5588379,242.2089233,137.2110596,,,,,,,,,88.80999756,-63.06912231,987346.0625,0,121.8571396,,241.6497955,,240.9872437,,242.7332306,17.04207039,,,,,,,,,40.15501404,-15.60775948,168767.7969,0,6.843245983,,241.2765503,,240.5691223,,242.2197266
6/2/2020 0:30,43.89083481,38.85269928,65.72612,53.68890762,50.16763306,45.17300034,-12.53411579,36.74099731,49.99052811,95.22330761,-13.33543301,624782.981,0,41.8159256,416.2229004,241.4873657,418.0109558,241.0374908,419.2662964,242.5837097,90.44722748,82.93287659,,,,,-22.92677689,79.65068054,,96.84516144,-22.53959465,770450.5625,0.135023385,87.59376526,,241.5460358,,241.0078888,,242.5371857,8.048359871,9.748274803,5.50362587,13.68001652,27.92205238,7.614415646,3.552190542,9.059967995,50.01329041,87.81700134,4.608256817,296631.102,0,6.598489761,416.9751892,241.3794708,418.7217102,240.798172,420.0282898,242.3993378,140.8514099,138.5706024,,,,,-62.71190262,123.6303558,,89.01382446,-64.18466187,987376.6875,0,125.3772354,,242.1083069,,241.5236359,,243.1317139,17.07156563,23.92702484,,,,,-13.58089256,16.71903229,,39.24136353,-15.70223713,168769.5,0,6.699115276,,241.6228333,,240.9577484,,242.5299377
6/2/2020 0:45,43.83091354,44.11968231,73.74591064,60.88412857,58.27527237,50.63125229,-13.14012718,42.11035919,50.01087952,95.22080421,-13.37760639,624793.501,0,41.73953247,416.6362305,241.408905,418.2958069,240.8617706,419.5660095,242.4222107,82.03144073,,,,,,,,,94.74250031,-26.24825096,770471.375,0.135023385,77.71863556,,241.4232788,,240.791153,,242.3930969,7.967979431,6.534389973,5.689867973,9.142168045,14.09581089,7.640845299,3.143132687,5.703975677,50.03806686,88.58140111,3.852251053,296632.344,0,6.974873066,416.65448,241.4989929,418.1542358,240.8399658,419.5030823,242.4487457,139.6062012,,,,,,,,,89.29497528,-62.84462738,987407.8125,0,124.6613312,,241.7921295,,241.1666565,,242.8278351,17.07878494,,,,,,,,,40.00421524,-15.65265083,168771.2031,0,6.832233429,,241.6034698,,240.8660278,,242.443161
6/2/2020 1:00,26.1266098,33.67850876,57.24279404,46.47242355,43.24503708,38.92938614,-11.80717278,31.49295998,49.99394226,91.39800072,-10.5955925,624799.932,0,23.88164902,417.3550415,241.8306427,418.9567261,241.1741333,420.2642822,242.747467,68.81454468,77.65003204,,,,,-23.83925438,73.81214142,,94.32544708,-22.85129929,770487.4375,0.135023385,64.90962982,,241.853241,,241.1557159,,242.7028351,5.101202965,5.816138268,5.431437969,8.106773376,13.93636608,4.952519417,2.792916059,5.082267761,49.88282776,85.8273983,2.719780445,296633.717,0,4.315676689,416.6238403,241.876236,418.2098694,241.1206207,419.5988464,242.7315369,139.161377,138.7485046,,,,,-63.60277939,123.3738708,,89.19360352,-62.92342377,987438.375,0,124.1230392,,242.057251,,241.3849945,,243.0307922,17.20575905,17.12355232,,,,,-15.68122959,6.837712765,,39.74303818,-15.78855991,168772.9219,0,6.838091373,,242.033371,,241.3170319,,242.8366547
6/2/2020 1:15,26.17672539,26.16842461,45.7209549,36.05983353,32.299366,30.15922928,-10.63992023,23.90766716,50.09356308,91.29840136,-10.69483089,624805.907,0,23.89229012,418.3684387,242.305954,419.8983154,241.7229156,421.2605591,243.2126312,64.53543091,,,,,,,,,94.72996521,-20.67385292,770502.75,0.135023385,61.13439178,,242.5732574,,241.9465027,,243.4671326,6.13474226,7.090473652,5.305145264,9.820290565,15.7694931,8.386219978,3.740522623,6.019318104,50.09506226,81.82319999,3.520577431,296635.238,0,5.024002075,418.5537415,242.3560333,420.1795044,241.6765137,421.4858704,243.2250519,138.4716949,,,,,,,,,88.94442749,-63.28761292,987469.0625,0,123.1628571,,243.0466309,,242.4060211,,244.0069275,17.26228333,,,,,,,,,41.48801804,-15.70653915,168774.6875,0,7.161779881,,242.6169128,,241.9026947,,243.3795013
6/2/2020 1:30,26.11856651,26.18228149,45.69796371,36.03429794,32.24827576,30.15660286,-10.67285824,23.90816307,50.05901718,91.36919975,-10.68290806,624811.886,0,23.83390427,418.2812195,241.8336487,419.7940674,241.2924042,421.1128235,242.7372131,62.79766464,64.28646088,,,,,-22.12158775,60.3013382,,93.25093079,-22.67912292,770517.625,0.135023385,58.5594101,,242.0349426,,241.4258881,,242.8909912,7.6521101,6.669743538,6.01482296,9.23662281,14.76589966,6.929142952,3.682379723,5.557978153,50.00278473,78.1062007,3.8782444,296636.606,0,6.596514702,418.0863037,241.9315643,419.4784546,241.289978,420.8417358,242.7731476,137.5068359,138.2087708,,,,,-62.87100601,123.1421432,,89.12162018,-62.37017822,987499.9375,0,122.5483246,,242.0545502,,241.4499207,,242.9308014,17.12505722,17.23398399,,,,,-15.73039246,7.000875473,,39.86889267,-15.70515442,168776.4219,0,6.827570438,,241.8693542,,241.1832581,,242.6564789
6/2/2020 1:45,26.19583321,26.16608429,45.73789597,36.06873322,32.30620956,30.16201401,-10.63779354,23.90607452,50.01747513,91.32239819,-10.6580801,624817.861,0,23.92962646,417.6773376,241.801239,419.2507324,241.2453003,420.4747009,242.7667236,65.79046631,,,,,,,,,94.43403625,-21.64309502,770532.1875,0.135023385,62.12859344,,242.0952759,,241.3401947,,242.9826813,6.064838886,6.8028512,5.698218822,9.419335365,15.67979145,6.880023479,3.580761909,5.756386757,50.00579071,85.5009973,3.643455267,296637.98,0,4.848453522,417.5956116,241.879776,419.1125793,241.2429199,420.3037415,242.7949371,137.6525879,,,,,,,,,89.15263367,-62.35233688,987530.625,0,122.7209091,,242.0026398,,241.3957062,,242.9336395,17.16997337,,,,,,,,,39.41841125,-15.77974606,168778.125,0,6.768130302,,241.9388428,,241.223938,,242.7348633
6/2/2020 2:00,26.21036339,26.16405106,45.77708435,36.08159637,32.33857727,30.12902451,-10.63525391,23.90496635,49.96786118,91.35789871,-10.64557934,624823.836,0,23.95109177,418.2967224,242.1338806,419.718811,241.600174,420.8870544,243.0458527,60.15862656,62.49038696,,,,,-23.53374481,57.83218002,,92.53686523,-22.80423927,770546.5,0.135023385,55.66890335,,242.0447388,,241.4836578,,242.9192963,4.402494907,6.503425598,6.033582211,9.035331726,14.45881557,6.613602638,3.538258076,5.446405888,49.99377823,87.19739914,2.20962429,296639.36,0,3.807823658,417.5075684,242.1980286,418.8850098,241.6186676,420.0943604,243.0633545,137.1388092,137.7202911,,,,,-62.35241699,122.8587875,,89.03784943,-62.42847443,987561.375,0,122.1054459,,242.1248169,,241.5253601,,243.0210571,17.14654922,17.12755585,,,,,-15.69443798,6.81797123,,39.94114685,-15.71947289,168779.8281,0,6.848528862,,242.2883911,,241.6676483,,243.0482635
6/2/2020 2:15,26.44433403,26.19047737,45.72746277,36.08458328,32.31606674,30.2102356,-10.65359402,23.92576218,49.96690369,91.43090248,-10.72937202,624829.83,0,24.16988564,417.9812622,241.9374695,419.308197,241.4316864,420.5532837,242.821167,59.97444534,,,,,,,,,91.53543091,-24.1486702,770561.4375,0.135023385,54.8978653,,241.97966,,241.4011993,,242.7773132,5.521193981,6.393084049,5.364847183,8.86670208,14.04758358,7.187671661,3.366700888,5.420670509,49.99371719,82.58180022,2.495635033,296640.791,0,4.924975872,418.0679932,241.9923859,419.4521484,241.4209747,420.5788879,242.8095551,136.2527161,,,,,,,,,89.50513458,-60.76367569,987591.6875,0,121.9531784,,242.1784515,,241.6241913,,243.1032104,17.12201309,,,,,,,,,39.79071808,-15.70817471,168781.5313,0,6.812972546,,242.1461334,,241.5000763,,242.8554382
6/2/2020 2:30,26.43902779,26.38755989,45.68946838,36.33850861,32.27593231,31.05008888,-10.72001076,24.11190605,49.98396301,91.29700661,-10.74302673,624835.865,0,24.15801239,418.0016479,242.4372101,419.3856201,241.9519043,420.8333435,243.3628998,65.11031342,63.60666275,,,,,-22.95415878,59.26644516,,92.0952301,-25.37187767,770576.125,0.135023385,59.96349335,,242.2985382,,241.73909,,243.1178589,9.788581848,6.600034714,6.195185184,9.134110451,13.91222191,7.294909477,3.472911835,5.601881027,49.94182968,91.69129729,5.176743031,296642.129,0,8.307686806,417.8753052,242.2914276,419.0741577,241.6814728,420.2611694,243.144928,135.7539978,135.9878998,,,,,-62.07222366,121.0348587,,89.61164856,-60.25018311,987621.875,0,121.6513901,,242.7290344,,242.1852722,,243.7020264,17.22445679,17.15939522,,,,,-15.72847176,6.821650505,,39.36593628,-15.83369255,168783.25,0,6.7805686,,242.4953613,,241.8847046,,243.3053284
6/2/2020 2:45,26.44713974,26.42655945,45.67871475,36.37200928,32.27015305,31.16717529,-10.74624252,24.14289665,50.03205109,91.35489464,-10.73860168,624841.908,0,24.16885757,418.2723389,242.1647186,419.6130371,241.5931549,420.9040222,243.0476227,65.5166626,,,,,,,,,94.47460938,-21.47655869,770591.0625,0.135023385,61.89661026,,242.2953339,,241.6311646,,243.0704346,6.111577034,6.850394249,5.242715359,9.483398438,15.55986023,7.647606373,3.683047056,5.768167496,49.98001862,85.46389937,3.18091464,296643.551,0,5.218539238,418.4461365,242.1399078,419.7454224,241.4759674,420.9213257,242.9407196,135.7580261,,,,,,,,,88.90943146,-62.1397171,987652.1875,0,120.7016907,,242.8007355,,242.1504669,,243.6954193,17.18480301,,,,,,,,,39.74446487,-15.76922417,168784.9531,0,6.830008507,,242.3314209,,241.668396,,243.1054535
